URL,TITLE,MAIN BODY
https://www.ndtv.com/india-news/curfew-lifted-from-parts-of-violence-hit-areas-in-uttarakhand-5032493,Curfew Lifted From Parts Of Violence-Hit Areas In Uttarakhand,"The curfew has now been limited to the entire Banbhoolpura area (File) Curfew has been lifted from the outer areas of the violence-hit Haldwani in Uttarakhand but it remains in force in the Banbhoolpura area that witnessed arson and vandalism by a mob over the demolition of an illegally-built madrasa on Thursday. A magisterial probe has been ordered into the incidents with instructions to conclude it within a fortnight. The order issued by Chief Secretary Radha Raturi said the magisterial probe will be conducted by Kumaon Commissioner Deepak Rawat, who will submit his report to the government in 15 days.  The order limiting the area under curfew to Banbhoolpura was issued on Saturday by Nainital District Magistrate Vandana Singh. The curfew has now been limited to the entire Banbhoolpura area, which also includes the Army Cantonment (including workshop line)-Tikonia-Teenpani and the area within the peripheries of the Gaulapar bypass, the order said. Movement of vehicles on the Nainital-Bareily motor road and commercial establishments will be free from the restriction, it added. However, only hospitals and medical shops will remain open in the areas where the curfew is in force. Shops on the outskirts of the town opened on Saturday following the partial lifting of the curfew but schools remained closed. ""Patrolling is continuously being done in the affected areas and the situation is under control,"" Additional Director General (ADG) of Police, Law and Order, A P Anshuman, who is camping in Haldwani, told PTI Videos. Five people involved in Thursday's violence have so far been arrested and three FIRs registered, the officer said. Sixteen peoole have been named as accused in the three FIRs, the ADG said, adding that five of them have been arrested and the rest will also be held soon. Internet services continue to be suspended to prevent rumours from spreading through social media platforms. The residents of the Banbhoolpura area, where the curfew is still in force, are being allowed to buy essentials from time to time, the ADG said. The movement of trains up to Kathgodam has also been resumed, he added. No fresh untoward incident has been reported from anywhere, the officer said. Six rioters were killed in Thursday's violence, officials said. More than 60 people were injured on Thursday as locals hurled stones and petrol bombs at municipal workers and police, forcing many police personnel to seek refuge at a police station, which the mob then set on fire. PromotedListen to the latest songs, only on JioSaavn.com Seven people, including a journalist, were under treatment on Friday at three different hospitals. Three of them were said to be in a serious condition.  (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.) Track Latest News Live on NDTV.com and get news updates from India  and around the world.  Watch Live News: Follow Us: ................................ Advertisement ................................"
https://www.ndtv.com/india-news/fake-hospital-clinic-busted-in-gurugram-two-arrested-police-5032490,"Fake Hospital, Clinic Busted In Gurugram; Two Arrested: Police","Authorities here on Saturday arrested two people from different places for allegedly running an illegal hospital and clinic with no valid credentials, police said. A joint team of the CM Flying Squad and the Health department raided SD Hospital in Ambedkar Colony and Mukhtar Health Centre and Mother-Child Centre in Chakkarpur village and found fake doctors running these places. The team sealed both the facilities and seized several types of modern medicines from the spots, police said.  According to Inspector Harish Kumar of the CM Flying Squad, the action came on a tip-off. ""They were playing with people's lives by giving them allopathic medicines and injections,"" Mr Kumar said. The team first raided SD hospital where they found a man sitting in a chair. The person identified himself as Manoj Kumar, a doctor, and a resident of Bulandshahr in Uttar Pradesh. When he was asked to produce his credentials, he could not, nor could he provide any registration certificate of the hospital. Kumar was taken into custody and medicines and injections were seized from his place, police said. Later, the team raided Mukhtar Health Centre and Mother-Child Centre in Street number 6 of Chakkarpur village. The clinic was being run by Mohammad Masoom and Dr Mohammad Hasim, both residents of Purnia district in Bihar. Police arrested Mohammad Masoom from the clinic, while his accomplice was still being searched for. PromotedListen to the latest songs, only on JioSaavn.com On the complaint of Dr Gaurav Gupta, a Medical Officer, two separate FIRs were registered in the matter under 336 (punishment for act endangering life or personal safety of others) of the IPC and Section 34 of National Medical Commission Act at Sector 29 Police Station on Saturday, said police. (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.) Track Latest News Live on NDTV.com and get news updates from India  and around the world.  Watch Live News: Follow Us: ................................ Advertisement ................................"
https://www.ndtv.com/india-news/raids-conducted-at-15-places-in-jammu-and-kashmir-in-terror-funding-case-5032459,Raids Conducted At 15 Places In Jammu And Kashmir In Terror Funding Case,"NIA had earlier chargesheeted four accused persons in the case (Representational) The National Investigation Agency (NIA) on Saturday carried out raids at 15 locations across Jammu and Kashmir and seized Rs 20 lakh as part of its crackdown on the proscribed Jamaat-e-Islami (JeI) in a terror funding case. The anti-terror agency teams in close coordination with the Central and State security forces swooped down on the premises of various suspects at five locations in Srinagar, three in Budgam, two in Kulgam, four in Jammu and one in Anantnag districts of the Union Territory. In the raids, the NIA said, incriminating documents and digital devices connected with the activities of JeI and its related Trusts in Jammu and Kashmir were seized along with the recovery of over Rs 20 lakh in cash.  The NIA investigations in the case were registered on February 5, 2021, have so far revealed that JeI and its members have continued to promote terrorist and secessionist activities in Jammu and Kashmir even after the outfit was proscribed under the Unlawful Activities (Prevention) Act in February 2019, said the agency. ""Operatives of the banned organisation had been collecting funds through donations from within India and abroad."" As per the NIA, the funds were collected mainly in the form of Zakat, Mowda and Bait-ul-Mal, purported to promote charity and other welfare activities, such as health and education, but were instead being used for carrying out violent and secessionist activities. ""It was further found that the funds raised by JeI were also being channelled to other proscribed terrorist organisations, such as Hizb-ul-Mujahideen (HM), Lashkar-e-Taiba (LeT) etc, through well organised networks of JeI cadres. JeI was also engaged in motivating impressionable youth and recruiting new members (Rukuns) in J&K to further its nefarious and secessionist activities,"" revealed the NIA citing its investigations. PromotedListen to the latest songs, only on JioSaavn.com The NIA had earlier chargesheeted four accused persons in the case, in which investigations are continuing. (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.) Track Latest News Live on NDTV.com and get news updates from India  and around the world.  Watch Live News: Follow Us: ................................ Advertisement ................................"
https://www.ndtv.com/india-news/no-family-planning-in-politics-bjp-welcomes-new-allies-amit-shah-5032262,Akali Dal Back In BJP-Led NDA Alliance? What Amit Shah Said,"The BJP does not believe in ""family planning"" in politics and always welcomes new allies, Union Home Amit Shah asserted on Saturday and said that talks were on with the Shiromani Akali Dal. Speaking at an event, Mr Shah also stressed that the Citizenship (Amendment) Act (CAA) will be implemented before the Lok Sabha polls and predicted the BJP will win 370 seats while the NDA will get more than 400 seats out of 543 in the elections. Asked about the possibility of the Rashtriya Lok Dal (RLD), headed by Jayant Singh, Shiromani Akali Dal (SAD) and other regional parties joining the National Democratic Alliance (NDA), the home minister said, ""We believe in family planning (in general) but not in politics.""  ""We always want that our alliance grows and we always welcome new allies. Our ideology has remained the same since the days of Jan Sangh. Those who like to join us can come,"" he said at the ET NOW Global Business Summit 2024. When pressed further on the re-entry of SAD in NDA, he said, ""Talks are going on but nothing has been finalised."" Sukhbir Singh Badal-led SAD had pulled out of the NDA in September 2020 over the now-scrapped three farm laws. On the possibility of joining hands with the TDP, which left the NDA in 2018, or the YSR Congress, Mr Shah said, ""Everything is not disclosed in such platforms. Wait for some time. Everything will be clear for all."" In a major political realignment ahead of the Lok Sabha polls, JD(U) chief Nitish Kumar switched from the opposition INDIA bloc to the NDA last month while there is talk of RLD also joining the BJP-led alliance. Mr Shah said the BJP has never sought separation from any alliance partner and has even let its regional allies lead state governments despite being the bigger partner. He said many ""friends"" have come and many have gone away. ""There are normally two reasons why they leave. It is because of certain incident or it is because of the political equation of a particular state. But the BJP never sought separation from any party. BJP always maintained the coalition dharma,"" Mr Shah said. The Union minister asserted that there is no suspense over the outcome of the Lok Sabha polls and even the Congress and other opposition parties have realised that they will again have to sit in the opposition benches. ""We have abrogated Article 370 (of the Constitution, which gave a special status to the erstwhile state of Jammu and Kashmir). So we believe that the people of the country will bless the BJP with 370 seats and the NDA with over 400 seats,"" Mr Shah said. Prime Minister Narendra Modi had made a similar prediction about winning a third consecutive term a few days back while speaking in Lok Sabha. Mr Shah said the 2024 polls will not be an election between the NDA and the INDI opposition bloc, but between those who deliver on the promise of development and a bright future and those who give mere slogans and represent hopelessness. Asked about the Bharat Jodo Yatra of Congress leader Rahul Gandhi, he said the Nehru-Gandhi scion has no right to go ahead with such a march as his party was responsible for the country's partition in 1947. Now, he said, again some people of the Congress are talking about the division of the country (South India -North India) and the party is not even distancing itself from such statements. On the timing of a white paper tabled by the government in Parliament, Mr Shah said it was necessary as the country has full right to know what mess the Congress-led United Progressive Alliance (UPA) left behind when it lost power in 2014. ""At that time (2014), the economy was in a bad shape. There were scams everywhere. Foreign investment was not coming. Had we released a white paper at that time, it would have given a wrong message to the world. ""But after 10 years, our government has revived the economy, brought foreign investment and there is no corruption at all. So it is the right time to publish the white paper,"" he said. The home minister said the Congress was scared that their scams since 1948 would come out in the open in the white paper. He claimed that during the two terms of the previous UPA government, there were scams to the tune of Rs 12 lakh crore. On the CAA, Mr Shah said the law, enacted in 2019, will be implemented before the Lok Sabha polls after issuing the rules in this regard. ""Our Muslim brothers are being misled and instigated (against the CAA). The CAA is only meant to give citizenship to those who came to India after facing religious persecution in Pakistan, Afghanistan and Bangladesh. It is not for snatching anyone's Indian citizenship,"" he said. To a query on a Uniform Civil Code, Mr Shah said it is a constitutional agenda, signed by the country's first prime minister Jawaharlal Nehru and others. ""But the Congress had ignored it due to appeasement. The enforcement of the UCC in Uttarakhand is a social change. It will be discussed on all forums and face legal scrutiny. ""A secular country cannot have religion-based civil codes,"" he said. About the decision to confer the Bharat Ratna on Chaudhary Charan Singh, former prime minister PV Narasimha Rao and renowned agriculture scientist MS Swaminathan, Mr Shah said all three persons were big institutions of their times. ""In Congress' time, Bharat Ratna was given either due to compulsion or to the family,"" he said. To a query on some leaders, including Uddhav Thackeray, asking why Bharat Ratna was not being given to Vinayak Damodar Savarkar, Mr Shah said: ""We have taken note of their suggestion"". The home minister, however, refused to comment on the issues of Gyanvapi mosque and the Shahi Idgah mosque complex in Mathura saying these were now subject matters of courts. Asked about the Places of Worship (Special Provisions) Act, 1991, he said: ""The Act is in its place"". The law prohibits conversion of any place of worship and provides for the maintenance of the religious character of any place of worship as it existed on the 15th day of August 1947, excluding Ayodhya's Ram Janmabhoomi complex. There has been a demand from a section including some BJP leaders that the law should be scrapped. Mr Shah said it is very unfortunate that there is a debate on the caste of Prime Minister Narendra Modi and alleged that Congress leader Rahul Gandhi has a habit of telling lies publicly and repeating those thereafter. Mr Shah also said it was a Congress government in Gujarat that included Modi's caste in the list of Other Backward Classes (OBC) in 1994 and the Centre included the prime minister's caste in its OBC list in 2000. PromotedListen to the latest songs, only on JioSaavn.com ""At that time also, Modi was not in a position of power - not an MP, not an MLA nor even a sarpanch. He became the chief minister in 2001. These people have a habit of distorting facts,"" Mr Shah said. (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.) Track Latest News Live on NDTV.com and get news updates from India  and around the world.  Watch Live News: Follow Us: ................................ Advertisement ................................"
https://www.ndtv.com/india-news/bangaram-and-thinnakara-islands-becoming-tourism-hotspots-in-lakshadweep-post-pms-visit-5032256,These Lakshadweep Islands Are Becoming Tourism Hotspots After PM Visit,"Lakshadweep's tourism landscape will get major makeover with infra development (Representational) Prime Minister Narendra Modi's recent visit to the Lakshadweep archipelago and his Bangaram stay has turned the island surrounded by turquoise blue waters, multicolored coral reefs, and a variety of sea life into a tourism hotspot. Not just Bangaram, the nearby Thinnakara island is also benefiting from the attention generated by the PM's visit and India's subsequent diplomatic row with the Maldives over the derogatory comments made by some Maldivian leaders on social media platforms against PM Modi and India. The incident resulted in many calling for a boycott of Maldives as a tourism destination and pushing the island archipelago as a suitable alternative.  The controversy worked in favour of Bangaram and Thinnakara islands which, apart from their beautiful beaches, large lagoons with crystal clear water, and tranquil surroundings, also have a story behind their names. ""The name Thinnakara came from 'Thinna Kara' (a Malayalam word for the land where someone ate food). The story is that a group of warriors of the Chera Kingdom on a boat met with a wreck and took refuge on the island,"" Saifullah, a resident of Agatti, who stays six months on the Thinnakara island to tap the coconut sap for coconut jaggery, told PTI. ""There they found a lot of coconut trees and used the fruits to quench their thirst and hunger,"" he said. ""Bangaram was derived from the word 'Banna Kara' (meaning a land to which people came). These warriors then traveled to Bangaram hoping to find an escape route to the mainland,"" he added. Saifullah, however, doesn't know what happened to those warriors. Apart from the lagoons and the crystal clear waters inhabited by a variety of sea life, there are also remains of a shipwreck near Bangaram, which is now a snorkeling hotspot. ""This shipwreck is said to have happened more than 200 years ago,"" Saifullah said. It could arguably be the only shipwreck ecosystem in the world where one can walk through the sea and see a plethora of sea life. The water in this area, most times of the year, is only chest-deep and one can simply walk to the spot and see a variety of fish using a snorkeling glass. The fish even nibble on biscuits or bread crumbs given by the people. Saifullah said that his father and his great grandfather have talked about the shipwreck during his childhood. ""Earlier, the remains were far from the coast. Now it has moved closer,"" he said. He further said that Bangaram has been a tourism destination for many years. It had a casino on the island and resorts. But all of them were closed down later, probably due to the connectivity issues of Lakshadweep, Saifullah said. Presently, only Alliance Airlines has a single daily flight to Agatti Island, with two trips on Wednesdays and Sundays. Apart from the flight, there is only one ship between Kochi and Kavaratti every week. All that is set to change given the plan to give the island archipelago a major makeover with several big projects in the pipeline, starting with improving the connectivity. Both Bangaram and Thinnakara islands can be reached within 45 minutes on a boat from Agatti if there is no sea turbulence, which has the sole airport in Lakshadweep. Besides the proximity to the only airport in the archipelago, the two islands are also uninhabited, and full of coconut trees and only 15 people live on Thinnakara island for six months when they make coconut jaggery. The Lakshadweep administration operates a five-star resort on Bangaram island and there is nothing else, not even a shop or people who are outsiders. The uninhabited nature of the islands is also an attraction and occasionally tourists staying in Agatti, come to take a stroll on the resort property and go back. The guests staying there, meanwhile, get to enjoy the tranquility, with no outside noise but just the humming of the sea breeze, due to the lack of people. ""This place is one of the most beautiful places in the world. I was here eight years ago and I wanted to show this place to my friends. That's why I have come back,"" Joanna Ambika, an Indian-adopted woman who lives in Sweden told PTI. Swapnil and Jyothi, a couple on their honeymoon trip to Bangaram, also shared a similar view. ""I do not know why Indians prefer to travel to Maldives or Bali when they have the most beautiful place like this in India,"" Swapnil said. He opined that people should travel more to Lakshadweep as it has better facilities, people with great hospitality, and good food. ""I wish if they could add one or more flights for connectivity then it would be great,"" Jyothi said. Bangaram may soon have more properties and a 22-acre resort proposal at Thinnakara by a private team may also come up if it gets disentangled from the litigation it is caught up in. PromotedListen to the latest songs, only on JioSaavn.com If more such facilities are offered on these beaches, the tourism landscape of Lakshadweep is surely going to have a major makeover. (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.) Track Latest News Live on NDTV.com and get news updates from India  and around the world.  Watch Live News: Follow Us: ................................ Advertisement ................................"
https://www.ndtv.com/india-news/jan-22-day-of-resurgence-of-spiritual-cultural-conscience-bjp-chief-jp-nadda-5032254,"""Jan 22 Day Of Resurgence Of Spiritual, Cultural Conscience"": BJP Chief","""Lord Ram is the soul of this country,"" JP Nadda said (File) BJP president JP Nadda said in Rajya Sabha on Saturday that the 'Pran Pratishtha Day' was a day of resurgence of the country's spiritual and cultural conscience. ""When we speak of the 500-year-old history, it was that of slavery, of oppression. When we talk of January 22, 2024, we consider that day to be that of the resurgence of spiritual and cultural conscience. This day will be held memorable for several thousands of years,"" Nadda said during a discussion on the Ram Mandir on the last day of the Budget session. Mr Nadda said that people should consider themselves blessed that they got the opportunity to see the Pran Pratishtha of Lord Ram Lalla.  ""This is a moment of pride for all of us that we got the opportunity to see the Pran Pratishtha of Lord Ram Lalla. We have become part and parcel of this historic time. This would not have been possible without God's blessings. So we should be thankful to them,"" the BJP chief said. Mr Nadda said that though it is known that Lord Ram's exile lasted 14 years, given the establishment of the Ram Janmabhoomi temple in Ayodhya, it may be said that His exile also lasted for 500 years. ""This was a long struggle for 500 years from 1528 to 2023. So many generations have passed, so much time has gone by, so long as the movement. We say that Lord Ram's exile was for 14 years, but Lord Ram's exile also spanned 500 years. He had to stay in a tent amid all the difficulties. And today, when he is Virajman in his palace, in his temple, this is a historic moment for all of us,"" he said. The BJP president said that people in our country not only worship Lord Ram but also draw inspiration from him. ""Lord Ram is the soul of this country. He is the culture, way of life, and dignity of this country. Apart from worshipping Him as Lord Ram, we also get inspired by Him in our personal and social lives,"" he said. Mr Nadda said that Lord Ram is not only restricted to Sanatana Dharm but is also found in other religions, religious texts, and other countries as well. ""Lord Ram is not only found in Sanatana Dharm. He is found in many religious texts; many religions have accepted Him and many countries have considered Him as their own,"" he said. Citing examples of the prevalence of Lord Ram in other cultures across countries, the BJP president said, ""Lord Ram is in Guru Granth Sahib, in other religions as well. In Thailand, the King is known by the title King Rama, the Tenth."" ""In Indonesia, which is a Muslim-majority country, Ramayan is broadcast every day on television. In South Korea, the queen's Vanshavali also starts with Ram. So we cannot look at Lord Ram from a narrow perspective. We have to look at him in a greater perspective, as our way of life,"" he added. Nadda said that many kings, saints, and nihangs have sacrificed their lives in this 500-year-long struggle whom the House would like to honour. ""In this 500-year struggle, many kings, people, saints, and nihangs have struggled. You have seen our 30-year struggle, which is fresh. In the last 500 years, thousands have lost their lives, thousands have been injured...I would like to honour all of them,"" he said. Hitting out at the opposition, Mr Nadda said, ""When the entire country was together, some saw it in another way which led to delays on multiple occasions...We have seen the firing of bullets, got hit with lathis, went to jail...We have seen Atal's (former Prime Minister Atal Bihari Vajpayee) speeches and Advani's speeches (former Deputy Prime Minister LK Advani)"" The BJP state chief remarked that his party had stated that they stood for the construction of Ram Janmabhoomi Mandir in Ayodhya as early as 1989. ""As far as the Bharatiya Janata Party is concerned, in Palampur in 1989, we had stated clearly that we would strengthen the way forward for Lord Ram Lalla's mandir. At that time, people were suspicious...,"" he added. PromotedListen to the latest songs, only on JioSaavn.com  (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.) Track Latest News Live on NDTV.com and get news updates from India  and around the world.  Watch Live News: Follow Us: ................................ Advertisement ................................"
https://www.ndtv.com/india-news/we-made-up-secure-yogi-adityanath-vs-akhilesh-yadav-in-assembly-5032217,"""We Made UP Secure"": Yogi Adityanath vs Akhilesh Yadav In Assembly","He said Mr Yadav has problems with the fact that India has become the fifth largest economy in the world Uttar Pradesh Chief Minister Yogi Adityanath on Saturday hit out at leader of opposition Akhilesh Yadav and accused him of impoverishing the state in his tenure. ""In the five years of your tenure you gave a failure state but we made a secure state. You looted millions and we will give the state one trillion,"" he said addressing Mr Yadav in the UP Legislative Assembly. His statement was followed by a round of applause from the treasury benches.  Mr Adityanath also criticised Mr Yadav for not accepting the invitation of the speaker to visit Ayodhya for the Ram Temple consecration last month. In his address, he said Mr Yadav has problems with the fact that India has become the fifth largest economy in the world. ""He has doubts that the country has become the fifth largest economy, he also has a problem that Uttar Pradesh becomes number one,"" he said. When Mr Yadav interjected, Mr Adityanath said, ""You have already denied the offer of the speaker. You don't want to go to Ayodhya and you often go to Britain and you know who books your tickets.""  Mr Adityanath also welcomed the bestowing of Bharat Ratna to Chaudhary Charan Singh, saying, ""The development work done by Chaudhary Charan Singh as chief minister of Uttar Pradesh and as prime minister in the country is memorable. His honour is the honour of the farmers of the country."" Charan Singh brought in revenue changes and it is because of his work, farmers are central to the policies of the government today, he said. Mr Adityanath took a jibe at the fissure between the alliance between SP and RLD, whose president, Jayant Singh, the grandson of Charan Singh, has apparently been warming up to the BJP since the announcement of the award. PromotedListen to the latest songs, only on JioSaavn.com He said, ""I hoped that when the leader of the opposition was speaking he would remember Chaudhary Charan Singh. But the crack could not be fixed."" (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.) Track Latest News Live on NDTV.com and get news updates from India  and around the world.  Watch Live News: Follow Us: ................................ Advertisement ................................"
https://www.ndtv.com/india-news/what-pm-modi-said-on-motion-passed-on-ram-temple-in-lok-sabha-5032204,What PM Modi Said On Motion Passed On Ram Temple In Lok Sabha,"He was addressing the 17th Lok Sabha on the last day of the ongoing budget session (File) Referring to the resolution passed on Saturday about the Pran Pratishtha ceremony of Ram Temple, Prime Minister Narendra Modi said that it will give constitutional powers to the future generations of the country to take pride in its heritage. He said that the resolution comprises 'Samvedna', 'Sankalp' and 'Sahanubhuti' along with the mantra of 'Sabka Saath Sabka Vikas'. The Prime Minister said ""Parliament will continue to inspire its members to leave behind a legacy for future generations and work to fulfill the dreams and aspirations of future generations with the collective effort of all its Members"".  The Prime Minister was addressing the 17th Lok Sabha on the last day of the ongoing budget session. ""The motion on Ram Mandir passed by the House will give coming generations the constitutional power to be proud of the values of the country,"" PM Modi said. Earlier today, Bharatiya Janata Party (BJP) MP Satya Pal Singh initiated the discussion on the Ram Lalla Pran Pratishtha, which was held on January 22, with PM Modi performing the rituals, led by a group of priests. The Prime Minister thanked all Members of the House for their contributions to the functioning of the 17th Lok Sabha. Highlighting the landmark decisions taken by his government including withdrawal of Article 370 that people waited for many generations, PM Modi said, ""People of Jammu & Kashmir were devoid of social justice. Today, we are satisfied that we have brought social justice to the people of Jammu & Kashmir in line with our commitment to social justice. Terrorism had become like a thorn, shooting bullets into the chest of the country...We formed strict laws against terrorism. I am of the firm belief that people who suffer through issues like this will receive strength like this."" The Prime Minister said that the strong foundation of 21st-century India can be seen in the game-changer reforms of the period. "" We can say with great satisfaction that many things for which generations used to wait were accomplished through the 17th Lok Sabha"", the Prime Minister said. He said that with the abrogation of Article 370, full splendor of the Constitution was manifested. This must have pleased the framers of the Constitution, he said. ""Today our commitment to social justice is reaching the people of Jammu and Kashmir"", PM Modi added. Meanwhile, the Prime Minister also emphasized that the coming 25 years are very significant for India, given its aspirations and resolve to emerge as the third-largest economy. ""The next 25 years are very important for our country. Political activities have their place, but the aspirations, expectations, dreams and resolve of the country are that these 25 years are something in which the country will achieve the desired results,"" he said. In a veiled attack on the opposition parties, PM Modi said that a few might be 'nevous' given the polls are around the corner. ""Elections are not very far; a few might be nervous. But this is an essential aspect of democracy. We all accept it proudly. I believe that our elections will increase the pride of the country and follow the democratic tradition, which surprises the world,"" he said. Today is the last session of the ongoing budget session of Parliament. Meanwhile, this is the last session of the current Lok Sabha before the general elections, which are likely to be held in April-May this year. PromotedListen to the latest songs, only on JioSaavn.com  (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.) Track Latest News Live on NDTV.com and get news updates from India  and around the world.  Watch Live News: Follow Us: ................................ Advertisement ................................"
https://www.ndtv.com/india-news/what-have-you-done-in-10-years-sachin-pilot-slams-centre-on-white-paper-5032154,"""What Have You Done In 10 Years?"": Sachin Pilot Slams Centre On White Paper","The remarks came during an interaction with the media on Saturday in Rajasthan's Tonk (File) Criticising the Centre for issuing a White Paper on the Indian economy, Congress leader Sachin Pilot on Saturday questioned the 'performance' of the BJP-led Union government in the last 10 years. ""Whatever is happening, it is wrong. And the government is staying silent on it. Now you (Modi govt) are issuing a white paper. And after ten years, you are criticising the policies of the previous United Progressive Alliance government. Those ten years have passed by."" ""What have you done in the last ten years?. The public wants to know about it,"" the Congress leader asked the BJP-led National Democratic Alliance (NDA) government.  The remarks came during an interaction with the media on Saturday in Rajasthan's Tonk district. After the PM Modi-led Central government presented the 'White Paper' in Parliament on Thursday, the opposition, mainly Congress, has been critical of it. The document, which has been prepared by the Ministry of Finance, essentially compares the 10-year record of economic governance under the Congress-led UPA governments (between 2004-05 and 2013-14) with the 10-year record of the BJP-led NDA governments (between 2014-15 and 2023-24). Mr Pilot said ten years have passed since the Manmohan Singh-led UPA government. ""During these ten years, a new generation has come before us. What have you done for them? The rich-poor divide is beyond imagination,"" he said. PromotedListen to the latest songs, only on JioSaavn.com ""The White Paper is a serious document for documentary evidence for everything that is said in it and prepared with the intention of informing the House of the 10 years' dedicated effort to get the government to work in such a way that the economy is back on rails and also progress in such a way that our aspirations can be met,"" Finance Minister Nirmala Sitharaman said earlier in the week. (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.) Track Latest News Live on NDTV.com and get news updates from India  and around the world.  Watch Live News: Follow Us: ................................ Advertisement ................................"
https://www.ndtv.com/india-news/himachal-pradesh-deputy-chief-ministers-wife-dies-of-heart-attack-she-was-56-5032049,Himachal Pradesh Deputy Chief Minister's Wife Dies Of Heart Attack. She Was 56,"Her last rites were performed at a crematorium in Una district on Saturday afternoon Himachal Pradesh Deputy Chief Minister Mukesh Agnihotri's wife Simmi Agnihotri died of a heart attack. She was 56. Her last rites were performed at a crematorium in Una district on Saturday afternoon. Simmi's daughter Aastha lit the pyre in the presence of ministers, leaders of various political parties and a large number of people present there.  She had cardiac arrest late Friday evening and was being taken to Max Hospital in Chandigarh but died on the way. Her body was brought from Chandigarh to native Goindpur Jai Chand Nichala village at 4 am. Aastha also shouldered her mother's bier along with her father Mukesh Agnihotri and Chief Minister Sukhvinder Singh Sukhu. PromotedListen to the latest songs, only on JioSaavn.com Many leaders including BJP National President Jagat Prakash Nadda, BJP State President Dr. Rajiv Bindal, Leader of Opposition Jairam Thakur and Union Minister Anurag Thakur, former Chief Minister Pk Dhumal have expressed grief over the demise of Simmi Agnihotri. (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.) Track Latest News Live on NDTV.com and get news updates from India  and around the world.  Watch Live News: Follow Us: ................................ Advertisement ................................"
https://www.ndtv.com/india-news/will-become-viksit-bharat-in-next-25-years-pm-modis-top-10-quotes-5032012,"""Will Become Viksit Bharat In Next 25 Years"": PM Modi's Top Quotes","The coming 25 years are very crucial for us, said PM Modi PM Modi addressed the last sitting of the 17th Lok Sabha today. He expressed gratitude to all the MPs and Lok Sabha Speaker during his speech. He also talked about the bills introduced and reforms done in the last five years such as abrogation of Article 370 and triple talaq. Here are his top quotes:    PromotedListen to the latest songs, only on JioSaavn.com Track Latest News Live on NDTV.com and get news updates from India  and around the world.  Watch Live News: Follow Us: ................................ Advertisement ................................"
